id,subject,session,subses,age_months,speaker,canon,form,gloss,relation,rm,position,preference,request,intent,repair,interact,report,pcg_utts,chi_utts,PtoC,mean_PtoC,sd_PtoC,sd1_include,sd2_include,low_PtoC,logPtoC,mean_logPtoC,sd_logPtoC,sd1_loginclude,sd2_loginclude,low_logPtoC,ses_gest
10430700582,43,7,437,38.03,CHI,NA,point,turn_1,rf,l,1,NA,3,1,NA,NA,NA,856,646,1.325077399380805,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.28147087235914026,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,1
10430900580,43,9,439,46.45,CHI,canonical,pug,invest,add,NA,2,1,2,1,NA,NA,NA,393,519,0.7572254335260116,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,-0.2780942712966274,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,1
10431000284,43,10,4310,50.19,CHI,non-canonical,shrug+pug,disinvest_0,rf,l,1,NA,NA,2,NA,NA,NA,778,800,0.9725,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.027885203489535663,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,3
10431001555,43,10,4310,50.19,CHI,non-canonical,pug,disinvest_0,sub,NA,2,2,2,2,1,NA,NA,778,800,0.9725,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.027885203489535663,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,3
10440100071,44,1,441,14.19,CHI,canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,757,81,9.345679012345679,13.82135735721812,8.136144509893027,TRUE,TRUE,FALSE,2.23491409876501,2.454410225662334,0.6171732145090959,TRUE,TRUE,FALSE,2
10440100573,44,1,441,14.19,CHI,canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,757,81,9.345679012345679,13.82135735721812,8.136144509893027,TRUE,TRUE,FALSE,2.23491409876501,2.454410225662334,0.6171732145090959,TRUE,TRUE,FALSE,2
10440300504,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,1,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440300514,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,1,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440300518,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,3,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440300521,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,1,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440300781,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,3,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440300930,44,3,443,22.68,CHI,canonical,pug,disinvest_2,rf,NA,1,NA,NA,1,NA,NA,NA,771,540,1.4277777777777778,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.35611923400500944,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,6
10440500477,44,5,445,30.45,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,466,425,1.096470588235294,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,0.09209646520122902,0.5467476282053516,0.7001396660048684,TRUE,TRUE,FALSE,3
10440500551,44,5,445,30.45,CHI,non-canonical,pug,invest,sub,NA,2,1,NA,1,NA,NA,NA,466,425,1.096470588235294,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,0.09209646520122902,0.5467476282053516,0.7001396660048684,TRUE,TRUE,FALSE,3
10440500672,44,5,445,30.45,CHI,non-canonical,pug,invest,add,NA,3,NA,NA,1,NA,NA,NA,466,425,1.096470588235294,2.2181029471766,1.8087829342565866,TRUE,TRUE,FALSE,0.09209646520122902,0.5467476282053516,0.7001396660048684,TRUE,TRUE,FALSE,3
10440600126,44,6,446,34.45,CHI,non-canonical,shrug,disinvest_0,rf,l,2,3,2,2,NA,NA,NA,146,391,0.3734015345268542,1.2754599135695006,0.6735547886080436,FALSE,TRUE,FALSE,-0.9851009382770294,0.08756462112176665,0.6225686890400608,FALSE,TRUE,FALSE,3
10440600127,44,6,446,34.45,CHI,canonical,shrug+pug,disinvest_0,rf,l,2,3,2,2,NA,NA,NA,146,391,0.3734015345268542,1.2754599135695006,0.6735547886080436,FALSE,TRUE,FALSE,-0.9851009382770294,0.08756462112176665,0.6225686890400608,FALSE,TRUE,FALSE,3
10440600130,44,6,446,34.45,CHI,canonical,shrug+pug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,146,391,0.3734015345268542,1.2754599135695006,0.6735547886080436,FALSE,TRUE,FALSE,-0.9851009382770294,0.08756462112176665,0.6225686890400608,FALSE,TRUE,FALSE,3
10440700160,44,7,447,38.39,CHI,non-canonical,shrug,turn_1,rf,l,9,NA,3,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700161,44,7,447,38.39,CHI,non-canonical,shrug,disinvest_0,rf,lp,9,NA,1,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700189,44,7,447,38.39,CHI,non-canonical,pug,invest,rf,NA,9,NA,NA,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700195,44,7,447,38.39,CHI,non-canonical,pug,disinvest_1,rf,NA,9,NA,3,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700209,44,7,447,38.39,CHI,non-canonical,pug,disinvest_0,rf,lp,9,NA,1,2,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700268,44,7,447,38.39,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700294,44,7,447,38.39,CHI,canonical,pug,disinvest_1,rf,p,9,NA,1,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700308,44,7,447,38.39,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700309,44,7,447,38.39,CHI,non-canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700316,44,7,447,38.39,CHI,non-canonical,shrug,disinvest_0,rf,lp,9,NA,1,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700317,44,7,447,38.39,CHI,non-canonical,pug,disinvest_0,sub,NA,9,NA,NA,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440700327,44,7,447,38.39,CHI,non-canonical,pug,disinvest_0,rf,lp,9,NA,2,1,NA,NA,NA,320,606,0.528052805280528,1.425524635245515,0.8495822681678706,FALSE,TRUE,FALSE,-0.6385589902755423,0.15401919385375457,0.7006273399432608,FALSE,TRUE,FALSE,12
10440800032,44,8,448,42.32,CHI,non-canonical,pug,disinvest_1,rf,lp,1,NA,1,1,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800039,44,8,448,42.32,CHI,canonical,pug,disinvest_0,rf,lp,1,NA,2,1,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800166,44,8,448,42.32,CHI,non-canonical,shrug,invest,rf,NA,1,NA,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800342,44,8,448,42.32,CHI,canonical,pug,invest,sub,NA,1,NA,NA,1,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800364,44,8,448,42.32,CHI,canonical,pug,disalign,rf,NA,2,2,3,1,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800665,44,8,448,42.32,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800747,44,8,448,42.32,CHI,non-canonical,pug,disinvest_1,add,NA,1,NA,NA,2,NA,NA,TRUE,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800752,44,8,448,42.32,CHI,non-canonical,pug,disinvest_1,add,NA,1,NA,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800767,44,8,448,42.32,CHI,canonical,pug,disalign,rf,NA,2,2,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800776,44,8,448,42.32,CHI,NA,pug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800822,44,8,448,42.32,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800825,44,8,448,42.32,CHI,non-canonical,pug,invest,add,NA,3,NA,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800826,44,8,448,42.32,CHI,non-canonical,shrug,disinvest_1,rf,NA,3,NA,NA,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800864,44,8,448,42.32,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440800869,44,8,448,42.32,CHI,non-canonical,pug,disinvest_1,rf,p,2,1,2,2,NA,NA,NA,251,758,0.3311345646437995,1.3155705697468587,0.5523594643704661,FALSE,TRUE,FALSE,-1.1052304465105878,0.16317573674547856,0.5317601102691596,FALSE,FALSE,FALSE,27
10440900001,44,9,449,46.16,CHI,non-canonical,shrug+pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,64,1136,0.056338028169014086,1.5252076458741353,1.378267650588973,FALSE,TRUE,TRUE,-2.8763855159214247,0.0799158402284643,0.971772533281204,FALSE,FALSE,TRUE,6
10440900075,44,9,449,46.16,CHI,non-canonical,pug,disinvest_1,rf,NA,3,NA,NA,3,NA,NA,NA,64,1136,0.056338028169014086,1.5252076458741353,1.378267650588973,FALSE,TRUE,TRUE,-2.8763855159214247,0.0799158402284643,0.971772533281204,FALSE,FALSE,TRUE,6
10440900959,44,9,449,46.16,CHI,non-canonical,pug,invest,rf,NA,9,NA,3,1,NA,NA,NA,64,1136,0.056338028169014086,1.5252076458741353,1.378267650588973,FALSE,TRUE,TRUE,-2.8763855159214247,0.0799158402284643,0.971772533281204,FALSE,FALSE,TRUE,6
10440900977,44,9,449,46.16,CHI,non-canonical,pug,disalign,rf,NA,9,NA,NA,3,NA,NA,TRUE,64,1136,0.056338028169014086,1.5252076458741353,1.378267650588973,FALSE,TRUE,TRUE,-2.8763855159214247,0.0799158402284643,0.971772533281204,FALSE,FALSE,TRUE,6
10441100514,44,11,4411,53.65,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,NA,NA,NA,NA,38,696,0.05459770114942529,1.2656012267188674,0.9821963318823027,FALSE,TRUE,TRUE,-2.907763500608034,-0.10041599105410166,1.1763644779399764,FALSE,FALSE,TRUE,2
10441200083,44,12,4412,58.35,CHI,non-canonical,pug,disinvest_1,rf,p,1,NA,1,1,NA,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10441200126,44,12,4412,58.35,CHI,non-canonical,shrug,disinvest_1,sub,NA,2,2,3,1,NA,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10441200376,44,12,4412,58.35,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,4,NA,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10441200399,44,12,4412,58.35,CHI,non-canonical,pug,disinvest_1,rf,p,1,NA,1,2,1,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10441200508,44,12,4412,58.35,CHI,non-canonical,pug,disinvest_1,rf,p,9,NA,1,2,NA,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10441200560,44,12,4412,58.35,CHI,canonical,pug,unclear,NA,NA,0,NA,NA,NA,NA,NA,NA,93,953,0.09758656873032528,1.1625571338713587,0.8748234652163147,FALSE,TRUE,TRUE,-2.3270154105009464,-0.32886512023167336,1.3160837815838582,FALSE,TRUE,TRUE,6
10480400180,48,4,484,26.65,CHI,non-canonical,pug,disinvest_2,sub,NA,1,NA,NA,1,NA,NA,NA,1020,323,3.1578947368421053,1.9617046520534007,1.1976932068042234,TRUE,TRUE,FALSE,1.1499055830556602,0.4854144257707947,0.6711767096826904,TRUE,TRUE,FALSE,1
10480700308,48,7,487,37.71,CHI,non-canonical,pug,disalign,add,NA,2,2,NA,1,NA,NA,NA,2025,1046,1.935946462715105,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.6605963349157713,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,3
10480701022,48,7,487,37.71,CHI,non-canonical,pug,disinvest_0,rf,lp,3,NA,2,2,NA,NA,NA,2025,1046,1.935946462715105,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.6605963349157713,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,3
10480701285,48,7,487,37.71,CHI,canonical,pug,invest,sub,NA,2,1,NA,2,NA,NA,NA,2025,1046,1.935946462715105,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.6605963349157713,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,3
10480800110,48,8,488,41.68,CHI,non-canonical,shrug,disinvest_0,rf,l,2,3,2,1,NA,NA,NA,1919,856,2.241822429906542,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.8072891198659577,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,4
10480801283,48,8,488,41.68,CHI,non-canonical,pug,invest,add,NA,3,NA,NA,3,NA,NA,NA,1919,856,2.241822429906542,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.8072891198659577,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,4
10480802488,48,8,488,41.68,CHI,non-canonical,shrug+pug,disinvest_0,rf,l,2,3,1,3,NA,NA,NA,1919,856,2.241822429906542,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.8072891198659577,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,4
10480802626,48,8,488,41.68,CHI,non-canonical,shrug,disinvest_1,rf,p,2,1,2,3,NA,NA,NA,1919,856,2.241822429906542,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.8072891198659577,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,4
10480901108,48,9,489,46.1,CHI,non-canonical,pug,align,rf,lp,1,NA,1,1,NA,NA,NA,1801,971,1.854788877445932,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,0.6177708768846312,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,4
10480901126,48,9,489,46.1,CHI,non-canonical,pug,disinvest_2,rf,NA,1,NA,NA,1,NA,NA,NA,1801,971,1.854788877445932,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,0.6177708768846312,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,4
10480902606,48,9,489,46.1,CHI,canonical,pug,invest,add,NA,1,NA,NA,2,NA,NA,NA,1801,971,1.854788877445932,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,0.6177708768846312,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,4
10481002193,48,10,4810,48.74,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,1,NA,NA,NA,1626,970,1.6762886597938145,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,0.5165822186103274,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,1
10481101583,48,11,4811,53.97,CHI,canonical,pug+shake,invest,rf,NA,1,NA,NA,2,NA,NA,NA,1959,1059,1.8498583569405098,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,0.6151090723431343,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,3
10481101605,48,11,4811,53.97,CHI,non-canonical,shrug,disalign,sub,NA,2,2,3,1,NA,NA,NA,1959,1059,1.8498583569405098,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,0.6151090723431343,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,3
10481102958,48,11,4811,53.97,CHI,non-canonical,pug,disinvest_0,add,NA,2,3,1,1,NA,NA,NA,1959,1059,1.8498583569405098,1.2656012267188674,0.9821963318823027,TRUE,TRUE,FALSE,0.6151090723431343,-0.10041599105410166,1.1763644779399764,TRUE,TRUE,FALSE,3
10481200178,48,12,4812,57.23,CHI,non-canonical,pug,disinvest_1,rf,NA,1,NA,NA,1,NA,NA,NA,1712,1017,1.6833824975417895,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.5208051606531274,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10481200502,48,12,4812,57.23,CHI,non-canonical,shrug,disinvest_0,sub,NA,2,3,2,3,NA,NA,NA,1712,1017,1.6833824975417895,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.5208051606531274,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10481201199,48,12,4812,57.23,CHI,non-canonical,pug,disinvest_1,rf,lp,3,NA,1,2,NA,NA,NA,1712,1017,1.6833824975417895,1.1625571338713587,0.8748234652163147,TRUE,TRUE,FALSE,0.5208051606531274,-0.32886512023167336,1.3160837815838582,TRUE,TRUE,FALSE,3
10500300183,50,3,503,21.81,CHI,canonical,pug,disinvest_2,sub,NA,1,NA,NA,1,NA,NA,NA,1253,519,2.414258188824663,2.9815695710499353,2.1910853222617264,TRUE,TRUE,FALSE,0.8813920717301796,0.8437884329181519,0.7635262892768346,TRUE,TRUE,FALSE,1
10500600139,50,6,506,33.94,CHI,non-canonical,pug,invest,add,NA,3,NA,NA,1,NA,NA,NA,651,687,0.9475982532751092,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,-0.05382465001378011,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,2
10500600161,50,6,506,33.94,CHI,canonical,pug,disinvest_0,rf,lp,3,NA,2,2,NA,NA,NA,651,687,0.9475982532751092,1.2754599135695006,0.6735547886080436,TRUE,TRUE,FALSE,-0.05382465001378011,0.08756462112176665,0.6225686890400608,TRUE,TRUE,FALSE,2
10500700027,50,7,507,38.32,CHI,non-canonical,pug,disinvest_1,add,NA,3,NA,NA,2,NA,NA,NA,605,409,1.4792176039119804,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3915133019880397,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,5
10500700247,50,7,507,38.32,CHI,non-canonical,pug,disinvest_1,add,NA,3,NA,NA,3,NA,NA,NA,605,409,1.4792176039119804,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3915133019880397,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,5
10500700583,50,7,507,38.32,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,605,409,1.4792176039119804,1.425524635245515,0.8495822681678706,TRUE,TRUE,FALSE,0.3915133019880397,0.15401919385375457,0.7006273399432608,TRUE,TRUE,FALSE,5
10500800098,50,8,508,41.71,CHI,canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500800243,50,8,508,41.71,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500800244,50,8,508,41.71,CHI,non-canonical,pug,invest,add,NA,9,NA,NA,2,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500801277,50,8,508,41.71,CHI,non-canonical,pug,align,rf,NA,9,NA,NA,1,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500801280,50,8,508,41.71,CHI,canonical,pug,align,rf,lp,1,NA,1,1,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500801285,50,8,508,41.71,CHI,non-canonical,pug,align,rf,lp,1,NA,1,1,NA,NA,NA,799,638,1.2523510971786833,1.3155705697468587,0.5523594643704661,TRUE,TRUE,FALSE,0.22502266242148472,0.16317573674547856,0.5317601102691596,TRUE,TRUE,FALSE,6
10500900007,50,9,509,46.16,CHI,non-canonical,pug,invest,add,NA,1,NA,NA,2,NA,NA,NA,544,568,0.9577464788732394,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,-0.04317217186520878,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,3
10500900199,50,9,509,46.16,CHI,non-canonical,pug,disinvest_1,add,NA,9,NA,NA,2,NA,NA,NA,544,568,0.9577464788732394,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,-0.04317217186520878,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,3
10500900642,50,9,509,46.16,CHI,non-canonical,shake+pug,disalign,rf,NA,2,2,NA,2,NA,NA,NA,544,568,0.9577464788732394,1.5252076458741353,1.378267650588973,TRUE,TRUE,FALSE,-0.04317217186520878,0.0799158402284643,0.971772533281204,TRUE,TRUE,FALSE,3
10501000017,50,10,5010,52.35,CHI,canonical,shrug+pug,disinvest_1,rf,NA,9,NA,NA,1,NA,1,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501000445,50,10,5010,52.35,CHI,canonical,pug,disalign,rf,NA,2,2,1,1,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501000746,50,10,5010,52.35,CHI,non-canonical,pug,unclear,NA,NA,9,NA,NA,NA,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
10501000760,50,10,5010,52.35,CHI,non-canonical,pug,invest,add,NA,2,1,2,1,NA,NA,NA,767,783,0.979565772669221,1.2196342244446503,0.7478601883736877,TRUE,TRUE,FALSE,-0.020645894623546903,-0.10169429980060705,0.9975354355478108,TRUE,TRUE,FALSE,13
